"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2019","Czechia","67 years","Males","Number","63 993",""
"2019","Czechia","67 years","Females","Number","74 569",""
"2019","Czechia","68 years","Males","Number","61 879",""
"2019","Czechia","68 years","Females","Number","72 573",""
"2019","Czechia","69 years","Males","Number","58 696",""
"2019","Czechia","69 years","Females","Number","70 327",""
"2019","Czechia","70 years","Males","Number","59 391",""
"2019","Czechia","70 years","Females","Number","71 662",""
"2019","Czechia","71 years","Males","Number","59 244",""
"2019","Czechia","71 years","Females","Number","73 910",""
"2019","Czechia","72 years","Males","Number","55 189",""
"2019","Czechia","72 years","Females","Number","70 716",""
"2019","Czechia","73 years","Males","Number","42 188",""
"2019","Czechia","73 years","Females","Number","56 655",""
"2019","Czechia","74 years","Males","Number","42 895",""
"2019","Czechia","74 years","Females","Number","58 023",""
"2019","Czechia","75 years","Males","Number","40 100",""
"2019","Czechia","75 years","Females","Number","55 095",""
"2019","Czechia","76 years","Males","Number","33 933",""
"2019","Czechia","76 years","Females","Number","47 829",""
"2019","Czechia","77 years","Males","Number","30 755",""
"2019","Czechia","77 years","Females","Number","44 780",""
"2019","Czechia","78 years","Males","Number","28 696",""
"2019","Czechia","78 years","Females","Number","42 534",""
"2019","Czechia","79 years","Males","Number","23 429",""
"2019","Czechia","79 years","Females","Number","36 744",""
"2019","Czechia","80 years","Males","Number","20 977",""
"2019","Czechia","80 years","Females","Number","33 786",""
"2019","Czechia","81 years","Males","Number","18 123",""
"2019","Czechia","81 years","Females","Number","30 620",""
"2019","Czechia","82 years","Males","Number","16 302",""
"2019","Czechia","82 years","Females","Number","28 702",""
"2019","Czechia","83 years","Males","Number","14 999",""
"2019","Czechia","83 years","Females","Number","26 782",""
"2019","Czechia","84 years","Males","Number","13 548",""
"2019","Czechia","84 years","Females","Number","25 329",""
"2019","Czechia","85 years","Males","Number","12 009",""
"2019","Czechia","85 years","Females","Number","23 404",""
"2019","Czechia","86 years","Males","Number","10 895",""
"2019","Czechia","86 years","Females","Number","22 148",""
"2019","Czechia","87 years","Males","Number","9 213",""
"2019","Czechia","87 years","Females","Number","19 564",""
"2019","Czechia","88 years","Males","Number","7 728",""
"2019","Czechia","88 years","Females","Number","17 335",""
"2019","Czechia","89 years","Males","Number","5 967",""
"2019","Czechia","89 years","Females","Number","13 969",""
"2019","Czechia","90 years","Males","Number","4 624",""
"2019","Czechia","90 years","Females","Number","11 576",""
"2019","Czechia","91 years","Males","Number","3 470",""
"2019","Czechia","91 years","Females","Number","9 186",""
"2019","Czechia","92 years","Males","Number","2 561",""
"2019","Czechia","92 years","Females","Number","7 236",""
"2019","Czechia","93 years","Males","Number","1 758",""
"2019","Czechia","93 years","Females","Number","5 493",""
"2019","Czechia","94 years","Males","Number","1 183",""
"2019","Czechia","94 years","Females","Number","4 165",""
"2019","Czechia","95 years","Males","Number","869",""
"2019","Czechia","95 years","Females","Number","3 155",""
"2019","Czechia","96 years","Males","Number","555",""
"2019","Czechia","96 years","Females","Number","2 041",""
"2019","Czechia","97 years","Males","Number","330",""
"2019","Czechia","97 years","Females","Number","1 351",""
"2019","Czechia","98 years","Males","Number","179",""
"2019","Czechia","98 years","Females","Number","722",""
"2019","Czechia","99 years","Males","Number","87",""
"2019","Czechia","99 years","Females","Number","343",""
"2019","Czechia","Open-ended age class","Males","Number","165",""
"2019","Czechia","Open-ended age class","Females","Number","458",""
"2019","Czechia","Unknown","Males","Number","0",""
"2019","Czechia","Unknown","Females","Number","0",""
"2019","Denmark","Less than 1 year","Males","Number","31 754",""
"2019","Denmark","Less than 1 year","Females","Number","29 979",""
"2019","Denmark","1 year","Males","Number","31 799",""
"2019","Denmark","1 year","Females","Number","30 247",""
"2019","Denmark","2 years","Males","Number","32 318",""
"2019","Denmark","2 years","Females","Number","30 357",""
"2019","Denmark","3 years","Males","Number","30 563",""
"2019","Denmark","3 years","Females","Number","29 045",""
"2019","Denmark","4 years","Males","Number","30 260",""
"2019","Denmark","4 years","Females","Number","28 641",""
"2019","Denmark","5 years","Males","Number","29 828",""
"2019","Denmark","5 years","Females","Number","28 524",""
"2019","Denmark","6 years","Males","Number","31 250",""
"2019","Denmark","6 years","Females","Number","29 390",""
"2019","Denmark","7 years","Males","Number","31 439",""
"2019","Denmark","7 years","Females","Number","30 359",""
"2019","Denmark","8 years","Males","Number","34 033",""
"2019","Denmark","8 years","Females","Number","32 353",""
"2019","Denmark","9 years","Males","Number","33 963",""
"2019","Denmark","9 years","Females","Number","32 114",""
"2019","Denmark","10 years","Males","Number","35 361",""
"2019","Denmark","10 years","Females","Number","33 180",""
"2019","Denmark","11 years","Males","Number","34 617",""
"2019","Denmark","11 years","Females","Number","32 909",""
"2019","Denmark","12 years","Males","Number","35 124",""
"2019","Denmark","12 years","Females","Number","33 251",""
"2019","Denmark","13 years","Males","Number","34 310",""
"2019","Denmark","13 years","Females","Number","33 035",""
"2019","Denmark","14 years","Males","Number","34 491",""
"2019","Denmark","14 years","Females","Number","32 976",""
"2019","Denmark","15 years","Males","Number","34 562",""
"2019","Denmark","15 years","Females","Number","32 950",""
"2019","Denmark","16 years","Males","Number","34 497",""
"2019","Denmark","16 years","Females","Number","32 645",""
"2019","Denmark","17 years","Males","Number","34 823",""
"2019","Denmark","17 years","Females","Number","33 437",""
"2019","Denmark","18 years","Males","Number","36 072",""
"2019","Denmark","18 years","Females","Number","34 494",""
"2019","Denmark","19 years","Males","Number","36 320",""
"2019","Denmark","19 years","Females","Number","34 615",""
"2019","Denmark","20 years","Males","Number","37 348",""
"2019","Denmark","20 years","Females","Number","35 472",""
"2019","Denmark","21 years","Males","Number","38 759",""
"2019","Denmark","21 years","Females","Number","37 047",""
"2019","Denmark","22 years","Males","Number","39 456",""
"2019","Denmark","22 years","Females","Number","37 850",""
"2019","Denmark","23 years","Males","Number","41 330",""
"2019","Denmark","23 years","Females","Number","39 511",""
"2019","Denmark","24 years","Males","Number","41 754",""
"2019","Denmark","24 years","Females","Number","40 463",""
"2019","Denmark","25 years","Males","Number","40 863",""
"2019","Denmark","25 years","Females","Number","39 340",""
"2019","Denmark","26 years","Males","Number","41 542",""
"2019","Denmark","26 years","Females","Number","39 656",""
"2019","Denmark","27 years","Males","Number","39 898",""
"2019","Denmark","27 years","Females","Number","38 599",""
"2019","Denmark","28 years","Males","Number","40 156",""
"2019","Denmark","28 years","Females","Number","38 469",""
"2019","Denmark","29 years","Males","Number","38 972",""
"2019","Denmark","29 years","Females","Number","37 394",""
"2019","Denmark","30 years","Males","Number","37 768",""
"2019","Denmark","30 years","Females","Number","36 170",""
"2019","Denmark","31 years","Males","Number","36 357",""
"2019","Denmark","31 years","Females","Number","34 504",""
"2019","Denmark","32 years","Males","Number","35 744",""
"2019","Denmark","32 years","Females","Number","34 043",""
"2019","Denmark","33 years","Males","Number","34 553",""
"2019","Denmark","33 years","Females","Number","33 575",""
"2019","Denmark","34 years","Males","Number","33 424",""
"2019","Denmark","34 years","Females","Number","32 136",""
"2019","Denmark","35 years","Males","Number","32 535",""
"2019","Denmark","35 years","Females","Number","31 713",""
"2019","Denmark","36 years","Males","Number","33 355",""
"2019","Denmark","36 years","Females","Number","32 171",""
"2019","Denmark","37 years","Males","Number","32 680",""
"2019","Denmark","37 years","Females","Number","32 245",""
"2019","Denmark","38 years","Males","Number","34 418",""
"2019","Denmark","38 years","Females","Number","34 102",""
"2019","Denmark","39 years","Males","Number","35 070",""
"2019","Denmark","39 years","Females","Number","34 598",""
"2019","Denmark","40 years","Males","Number","35 825",""
"2019","Denmark","40 years","Females","Number","35 476",""
"2019","Denmark","41 years","Males","Number","35 467",""
"2019","Denmark","41 years","Females","Number","35 285",""
"2019","Denmark","42 years","Males","Number","36 995",""
"2019","Denmark","42 years","Females","Number","36 425",""
"2019","Denmark","43 years","Males","Number","39 463",""
"2019","Denmark","43 years","Females","Number","39 720",""
"2019","Denmark","44 years","Males","Number","38 963",""
"2019","Denmark","44 years","Females","Number","38 946",""
"2019","Denmark","45 years","Males","Number","38 790",""
"2019","Denmark","45 years","Females","Number","38 711",""
"2019","Denmark","46 years","Males","Number","40 416",""
"2019","Denmark","46 years","Females","Number","40 455",""
"2019","Denmark","47 years","Males","Number","40 196",""
"2019","Denmark","47 years","Females","Number","39 491",""
"2019","Denmark","48 years","Males","Number","38 211",""
"2019","Denmark","48 years","Females","Number","38 048",""
"2019","Denmark","49 years","Males","Number","38 225",""
"2019","Denmark","49 years","Females","Number","37 540",""
"2019","Denmark","50 years","Males","Number","39 650",""
"2019","Denmark","50 years","Females","Number","38 755",""
"2019","Denmark","51 years","Males","Number","42 011",""
"2019","Denmark","51 years","Females","Number","41 424",""
"2019","Denmark","52 years","Males","Number","45 003",""
"2019","Denmark","52 years","Females","Number","44 139",""
"2019","Denmark","53 years","Males","Number","43 327",""
"2019","Denmark","53 years","Females","Number","42 760",""
"2019","Denmark","54 years","Males","Number","42 302",""
"2019","Denmark","54 years","Females","Number","41 410",""
"2019","Denmark","55 years","Males","Number","41 012",""
"2019","Denmark","55 years","Females","Number","40 618",""
"2019","Denmark","56 years","Males","Number","38 510",""
"2019","Denmark","56 years","Females","Number","38 305",""
"2019","Denmark","57 years","Males","Number","37 135",""
"2019","Denmark","57 years","Females","Number","37 142",""
"2019","Denmark","58 years","Males","Number","36 986",""
"2019","Denmark","58 years","Females","Number","36 882",""
"2019","Denmark","59 years","Males","Number","35 028",""
"2019","Denmark","59 years","Females","Number","35 376",""
"2019","Denmark","60 years","Males","Number","35 017",""
"2019","Denmark","60 years","Females","Number","35 358",""
"2019","Denmark","61 years","Males","Number","34 499",""
"2019","Denmark","61 years","Females","Number","34 864",""
"2019","Denmark","62 years","Males","Number","34 320",""
"2019","Denmark","62 years","Females","Number","34 995",""
"2019","Denmark","63 years","Males","Number","33 589",""
"2019","Denmark","63 years","Females","Number","34 148",""
"2019","Denmark","64 years","Males","Number","32 247",""
"2019","Denmark","64 years","Females","Number","33 633",""
"2019","Denmark","65 years","Males","Number","32 642",""
"2019","Denmark","65 years","Females","Number","33 762",""
"2019","Denmark","66 years","Males","Number","31 561",""
"2019","Denmark","66 years","Females","Number","32 844",""
"2019","Denmark","67 years","Males","Number","30 842",""
"2019","Denmark","67 years","Females","Number","31 924",""
"2019","Denmark","68 years","Males","Number","30 960",""
"2019","Denmark","68 years","Females","Number","32 980",""
"2019","Denmark","69 years","Males","Number","30 266",""
"2019","Denmark","69 years","Females","Number","32 478",""
"2019","Denmark","70 years","Males","Number","31 655",""
"2019","Denmark","70 years","Females","Number","33 618",""
"2019","Denmark","71 years","Males","Number","33 006",""
"2019","Denmark","71 years","Females","Number","35 238",""
"2019","Denmark","72 years","Males","Number","33 641",""
"2019","Denmark","72 years","Females","Number","35 526",""
"2019","Denmark","73 years","Males","Number","31 494",""
"2019","Denmark","73 years","Females","Number","33 727",""
"2019","Denmark","74 years","Males","Number","28 731",""
"2019","Denmark","74 years","Females","Number","31 629",""
"2019","Denmark","75 years","Males","Number","25 475",""
"2019","Denmark","75 years","Females","Number","28 803",""
"2019","Denmark","76 years","Males","Number","23 351",""
"2019","Denmark","76 years","Females","Number","26 347",""
"2019","Denmark","77 years","Males","Number","19 879",""
"2019","Denmark","77 years","Females","Number","22 940",""
"2019","Denmark","78 years","Males","Number","18 425",""
"2019","Denmark","78 years","Females","Number","21 772",""
"2019","Denmark","79 years","Males","Number","16 772",""
"2019","Denmark","79 years","Females","Number","20 029",""
"2019","Denmark","80 years","Males","Number","15 577",""
"2019","Denmark","80 years","Females","Number","19 044",""
